,hour,platform_os,no,date_2020-07-03,date_2020-07-04,date_2020-07-05,date_2020-07-06,date_2020-07-07,date_2020-07-08,date_2020-07-09,date_2020-07-10,auction_id,experiment,device_make,browser
2839,4,6,0,0,0,0,0,0,1,0,0,2839,1,94,3
5900,15,6,0,1,0,0,0,0,0,0,0,5900,0,46,2
5061,13,6,0,0,0,0,0,0,0,1,0,5061,0,177,6
3307,3,5,0,0,0,0,0,0,0,1,0,3307,0,267,4
3727,2,6,0,0,0,0,1,0,0,0,0,3727,1,139,14
3636,16,6,0,0,0,0,0,0,1,0,0,3636,0,177,6
5271,15,6,0,1,0,0,0,0,0,0,0,5271,0,46,2
7282,8,6,0,0,0,0,0,1,0,0,0,7282,0,46,2
1881,14,6,1,0,1,0,0,0,0,0,0,1881,0,46,2
6081,22,6,0,0,1,0,0,0,0,0,0,6081,1,180,3
1039,19,6,0,0,0,0,0,0,1,0,0,1039,1,46,2
5724,22,6,0,0,0,0,0,0,1,0,0,5724,0,46,2
7107,15,6,1,1,0,0,0,0,0,0,0,7107,0,132,14
1990,20,6,0,0,1,0,0,0,0,0,0,1990,0,182,6
1982,9,6,0,0,0,0,1,0,0,0,0,1982,0,46,2
6112,13,6,0,0,0,1,0,0,0,0,0,6112,1,46,2
3051,6,6,0,0,0,0,0,1,0,0,0,3051,1,46,2
3485,12,6,0,0,0,0,0,0,0,1,0,3485,1,46,2
140,15,6,0,1,0,0,0,0,0,0,0,140,0,70,6
2649,4,6,0,0,1,0,0,0,0,0,0,2649,0,138,14
2092,13,6,1,0,1,0,0,0,0,0,0,2092,1,171,6
2643,15,6,0,1,0,0,0,0,0,0,0,2643,0,160,14
6275,7,6,0,0,0,0,1,0,0,0,0,6275,1,114,14
2558,7,6,0,1,0,0,0,0,0,0,0,2558,1,46,2
3989,15,6,0,1,0,0,0,0,0,0,0,3989,0,46,2
836,13,6,0,0,0,0,0,0,1,0,0,836,1,46,2
2850,20,5,0,0,0,0,0,0,0,1,0,2850,0,267,8
3930,8,6,0,0,0,0,0,1,0,0,0,3930,0,46,2
7767,7,6,0,0,1,0,0,0,0,0,0,7767,1,46,6
4275,0,5,0,0,1,0,0,0,0,0,0,4275,0,267,8
5693,4,6,0,0,0,0,1,0,0,0,0,5693,1,46,2
4233,2,6,0,0,0,0,0,1,0,0,0,4233,1,139,14
5513,0,6,0,0,0,0,0,0,0,1,0,5513,0,46,2
380,2,6,0,0,1,0,0,0,0,0,0,380,1,184,3
5234,7,6,0,1,0,0,0,0,0,0,0,5234,1,171,3
2581,4,6,0,0,0,1,0,0,0,0,0,2581,1,46,2
6572,3,6,0,0,0,0,0,0,1,0,0,6572,0,184,14
2602,15,6,1,1,0,0,0,0,0,0,0,2602,0,177,6
3176,14,6,0,0,0,0,0,0,1,0,0,3176,0,46,2
1568,17,6,0,0,0,0,0,0,0,1,0,1568,0,46,2
1504,15,6,0,1,0,0,0,0,0,0,0,1504,0,46,3
7308,15,6,0,1,0,0,0,0,0,0,0,7308,0,46,6
2175,12,6,0,0,0,0,0,0,0,0,1,2175,1,46,2
5933,3,6,0,0,0,1,0,0,0,0,0,5933,0,46,2
2339,17,6,0,0,0,0,0,0,1,0,0,2339,1,46,2
6185,5,6,0,1,0,0,0,0,0,0,0,6185,1,46,2
2640,6,6,0,0,0,0,0,0,0,1,0,2640,1,46,2
3900,0,6,0,1,0,0,0,0,0,0,0,3900,1,46,2
1416,13,6,0,0,0,0,0,0,0,1,0,1416,1,46,2
5478,17,6,1,0,0,0,0,0,1,0,0,5478,1,46,2
4769,14,6,0,0,1,0,0,0,0,0,0,4769,1,45,6
1583,7,6,0,0,1,0,0,0,0,0,0,1583,1,46,2
7799,15,6,0,1,0,0,0,0,0,0,0,7799,0,219,6
223,0,6,1,0,0,1,0,0,0,0,0,223,1,46,3
5845,8,6,0,1,0,0,0,0,0,0,0,5845,1,131,3
7387,18,6,0,0,0,0,0,0,0,1,0,7387,1,199,3
2139,8,6,1,0,1,0,0,0,0,0,0,2139,0,256,6
4475,7,6,0,0,0,0,0,1,0,0,0,4475,1,84,3
7431,15,6,0,0,0,0,0,0,1,0,0,7431,0,46,2
6325,2,5,0,0,0,0,0,0,0,0,1,6325,1,267,8
3058,4,6,0,0,0,0,0,0,0,0,1,3058,1,46,2
5507,5,6,1,0,0,0,0,0,0,0,1,5507,1,46,2
6945,17,6,0,0,0,0,0,0,1,0,0,6945,0,46,2
5920,8,6,0,0,0,0,0,0,0,1,0,5920,1,46,2
4722,0,6,0,0,0,0,0,0,0,0,1,4722,0,46,2
6265,19,6,0,0,0,0,0,0,1,0,0,6265,1,46,2
7124,5,6,1,0,0,0,0,0,0,0,1,7124,0,46,2
853,3,5,0,0,1,0,0,0,0,0,0,853,0,267,8
5635,20,6,0,0,0,0,0,0,0,1,0,5635,1,46,2
1122,15,6,0,1,0,0,0,0,0,0,0,1122,0,184,14
1752,3,6,0,0,0,0,0,1,0,0,0,1752,0,46,2
7588,8,6,0,0,0,0,1,0,0,0,0,7588,1,46,2
3610,0,6,0,0,0,0,0,0,1,0,0,3610,1,46,3
6330,17,6,0,0,0,0,0,0,1,0,0,6330,0,46,2
3624,13,6,0,0,1,0,0,0,0,0,0,3624,1,217,3
679,9,6,0,0,0,1,0,0,0,0,0,679,0,46,2
5165,10,5,0,0,1,0,0,0,0,0,0,5165,0,267,8
3583,20,6,0,0,0,0,0,0,0,1,0,3583,1,46,2
6174,5,6,0,0,0,0,1,0,0,0,0,6174,1,240,3
3629,15,6,0,0,0,0,0,0,0,1,0,3629,1,139,3
6856,20,6,0,0,0,0,0,0,1,0,0,6856,1,46,3
7216,11,6,0,0,1,0,0,0,0,0,0,7216,0,182,6
4414,15,6,0,1,0,0,0,0,0,0,0,4414,0,63,2
4281,5,6,0,1,0,0,0,0,0,0,0,4281,1,263,3
48,15,6,1,1,0,0,0,0,0,0,0,48,0,46,2
2363,2,6,1,0,0,0,0,0,1,0,0,2363,0,46,2
5842,5,5,0,0,0,0,0,0,0,0,1,5842,1,267,8
3216,8,6,0,1,0,0,0,0,0,0,0,3216,1,46,2
2067,0,6,0,0,0,0,0,0,0,1,0,2067,1,107,3
3912,8,6,0,0,0,1,0,0,0,0,0,3912,0,131,14
4830,14,6,0,0,1,0,0,0,0,0,0,4830,1,205,3
288,17,6,0,0,1,0,0,0,0,0,0,288,1,46,2
369,4,6,0,0,0,0,1,0,0,0,0,369,1,192,3
2096,15,6,0,1,0,0,0,0,0,0,0,2096,0,137,6
7937,8,6,1,0,0,0,0,0,0,1,0,7937,0,90,6
6837,20,6,0,0,0,0,0,0,1,0,0,6837,1,46,2
4972,15,6,0,0,0,0,0,0,1,0,0,4972,1,46,2
7526,15,6,0,1,0,0,0,0,0,0,0,7526,0,46,2
1179,17,6,0,0,0,0,0,0,0,1,0,1179,0,46,2
655,8,6,0,0,0,1,0,0,0,0,0,655,1,177,6
7875,8,6,0,0,0,0,1,0,0,0,0,7875,1,186,3
2039,2,6,0,0,0,0,0,0,0,1,0,2039,0,184,6
208,2,6,0,0,0,0,0,0,0,0,1,208,1,46,2
4300,15,6,0,1,0,0,0,0,0,0,0,4300,0,197,14
6430,8,6,0,0,0,0,0,0,1,0,0,6430,0,190,6
5421,19,6,0,0,0,0,0,0,1,0,0,5421,0,111,14
3110,15,6,0,0,0,1,0,0,0,0,0,3110,1,46,2
4573,19,6,0,0,0,0,0,0,1,0,0,4573,0,169,6
6935,17,6,0,0,0,0,0,1,0,0,0,6935,0,46,2
3342,7,6,0,1,0,0,0,0,0,0,0,3342,1,46,2
3257,13,6,0,1,0,0,0,0,0,0,0,3257,1,46,2
5399,9,6,0,0,0,1,0,0,0,0,0,5399,1,46,2
6611,4,6,0,0,0,0,0,1,0,0,0,6611,1,46,2
4810,20,6,0,0,0,0,0,1,0,0,0,4810,0,177,3
771,5,6,1,0,0,0,0,0,0,0,1,771,1,73,3
874,8,6,0,0,0,1,0,0,0,0,0,874,1,46,2
4583,15,6,1,1,0,0,0,0,0,0,0,4583,0,177,3
5620,19,6,0,0,0,0,0,0,1,0,0,5620,1,46,2
5315,6,6,0,0,0,1,0,0,0,0,0,5315,0,171,14
5424,15,6,0,1,0,0,0,0,0,0,0,5424,0,46,2
7584,22,6,1,0,0,0,0,1,0,0,0,7584,1,46,2
610,10,6,0,0,0,0,0,1,0,0,0,610,0,46,2
7129,15,6,0,1,0,0,0,0,0,0,0,7129,0,171,6
218,13,6,0,0,0,0,0,0,0,1,0,218,1,177,14
924,12,6,0,0,1,0,0,0,0,0,0,924,1,46,2
7689,7,6,1,1,0,0,0,0,0,0,0,7689,1,46,2
7468,11,6,0,0,0,0,0,0,1,0,0,7468,0,177,14
1342,21,6,0,0,0,0,0,0,0,1,0,1342,1,46,2
2671,17,6,0,0,0,0,0,0,0,0,1,2671,0,46,2
5993,6,6,1,0,0,0,0,0,0,1,0,5993,0,46,2
3545,11,6,1,0,0,1,0,0,0,0,0,3545,1,46,2
6009,20,6,0,0,1,0,0,0,0,0,0,6009,0,46,2
2484,15,6,0,1,0,0,0,0,0,0,0,2484,0,46,2
1886,14,6,0,0,0,0,0,0,0,0,1,1886,0,114,14
1216,9,6,0,0,0,0,0,1,0,0,0,1216,1,177,14
7197,5,6,0,0,0,0,0,0,0,1,0,7197,0,46,2
722,1,6,0,0,0,0,1,0,0,0,0,722,0,125,3
1741,4,6,0,0,0,0,0,0,0,1,0,1741,1,46,2
6804,15,5,0,1,0,0,0,0,0,0,0,6804,0,267,4
3247,21,6,0,0,0,0,0,0,1,0,0,3247,1,46,3
7944,10,6,0,0,0,0,0,0,0,0,1,7944,0,265,6
7309,7,6,0,0,0,0,1,0,0,0,0,7309,1,177,14
2776,20,6,0,0,0,0,0,0,1,0,0,2776,0,164,14
7687,20,6,0,0,0,0,0,0,1,0,0,7687,0,122,14
2991,15,6,0,1,0,0,0,0,0,0,0,2991,0,46,2
2824,5,6,0,1,0,0,0,0,0,0,0,2824,1,90,3
7454,19,6,0,0,0,0,0,0,1,0,0,7454,1,199,14
890,20,6,0,0,0,1,0,0,0,0,0,890,1,46,2
1816,6,6,0,0,0,0,0,0,1,0,0,1816,0,46,2
4046,23,6,0,0,1,0,0,0,0,0,0,4046,1,46,2
6608,7,6,0,0,0,0,0,0,0,1,0,6608,1,139,3
4060,21,5,0,0,0,0,0,0,0,1,0,4060,0,267,8
4384,15,6,0,1,0,0,0,0,0,0,0,4384,0,46,2
4063,1,6,0,0,1,0,0,0,0,0,0,4063,1,46,2
5797,17,6,0,0,0,1,0,0,0,0,0,5797,0,46,2
5852,4,6,0,0,0,0,0,0,0,1,0,5852,1,46,2
70,21,6,0,0,0,0,0,1,0,0,0,70,0,46,2
5087,15,6,0,1,0,0,0,0,0,0,0,5087,0,62,6
1536,15,6,0,0,0,0,0,0,1,0,0,1536,1,78,3
2220,12,6,0,0,0,0,0,0,0,0,1,2220,0,46,2
6649,0,6,0,0,0,0,0,0,0,1,0,6649,0,46,2
6763,17,5,0,0,0,1,0,0,0,0,0,6763,1,267,8
4867,15,6,1,1,0,0,0,0,0,0,0,4867,0,177,6
3057,14,6,0,0,0,0,0,0,0,0,1,3057,1,152,14
5096,20,6,0,0,0,0,0,0,1,0,0,5096,1,46,2
2915,11,6,0,0,0,1,0,0,0,0,0,2915,0,46,2
458,20,6,0,0,0,1,0,0,0,0,0,458,1,46,2
264,4,6,0,0,0,0,0,0,0,1,0,264,1,46,2
1657,17,6,0,0,0,1,0,0,0,0,0,1657,1,63,2
4104,22,6,1,0,0,0,0,0,1,0,0,4104,1,188,6
2282,15,6,0,1,0,0,0,0,0,0,0,2282,0,46,2
4929,15,6,0,1,0,0,0,0,0,0,0,4929,0,46,3
7445,2,6,0,0,1,0,0,0,0,0,0,7445,0,46,2
3784,3,6,0,0,0,0,1,0,0,0,0,3784,0,46,2
1572,17,6,0,0,0,0,0,0,0,0,1,1572,1,77,2
4784,1,6,0,0,0,1,0,0,0,0,0,4784,1,46,2
3555,16,6,0,0,0,0,0,0,0,1,0,3555,0,171,14
7986,15,6,0,1,0,0,0,0,0,0,0,7986,0,46,2
5029,7,6,0,0,0,1,0,0,0,0,0,5029,1,46,2
3228,20,6,0,0,0,1,0,0,0,0,0,3228,0,152,14
1618,10,6,0,0,0,0,0,0,1,0,0,1618,1,46,2
5590,22,6,0,0,0,0,0,0,0,1,0,5590,0,46,2
7539,8,6,0,0,0,1,0,0,0,0,0,7539,0,46,2
5740,6,6,0,0,0,0,0,0,0,0,1,5740,1,46,2
2516,12,6,0,0,0,0,0,0,0,0,1,2516,1,59,3
4347,11,5,0,0,0,0,0,0,0,0,1,4347,0,267,8
7226,15,6,1,1,0,0,0,0,0,0,0,7226,0,46,2
1272,18,6,1,0,0,0,0,0,1,0,0,1272,1,171,3
7292,8,6,0,0,0,0,0,1,0,0,0,7292,0,46,2
2021,15,6,0,1,0,0,0,0,0,0,0,2021,0,46,2
5965,16,6,0,0,0,0,0,0,1,0,0,5965,0,63,2
3736,21,6,0,0,1,0,0,0,0,0,0,3736,1,46,2
7160,5,6,0,0,0,0,1,0,0,0,0,7160,0,46,2
559,10,6,1,1,0,0,0,0,0,0,0,559,1,46,2
5996,12,6,0,0,1,0,0,0,0,0,0,5996,1,46,2
7399,8,6,0,0,0,0,1,0,0,0,0,7399,0,114,6
6822,15,6,1,1,0,0,0,0,0,0,0,6822,0,46,2
2690,11,6,0,1,0,0,0,0,0,0,0,2690,1,46,2
4388,2,6,0,0,0,0,0,0,0,1,0,4388,0,186,6
1471,15,6,0,1,0,0,0,0,0,0,0,1471,0,46,2
6169,15,6,0,0,0,0,0,0,0,0,1,6169,1,46,2
5305,18,6,0,0,1,0,0,0,0,0,0,5305,1,114,14
4537,14,6,0,0,0,0,0,0,1,0,0,4537,1,262,3
7267,3,6,1,0,0,0,0,0,0,0,1,7267,0,196,3
837,0,6,0,0,0,0,1,0,0,0,0,837,1,90,3
3875,7,6,0,0,0,0,1,0,0,0,0,3875,1,177,14
5721,14,6,0,1,0,0,0,0,0,0,0,5721,1,184,3
3777,7,6,1,0,0,0,1,0,0,0,0,3777,1,46,2
4216,13,6,0,1,0,0,0,0,0,0,0,4216,1,46,2
2054,8,6,0,0,1,0,0,0,0,0,0,2054,0,46,2
2674,19,6,0,0,0,0,0,1,0,0,0,2674,1,177,14
7018,9,6,0,0,0,0,0,0,0,1,0,7018,0,164,3
213,5,6,0,0,1,0,0,0,0,0,0,213,1,76,3
7104,6,6,0,0,0,0,0,0,1,0,0,7104,1,203,14
7835,2,6,0,0,0,0,0,0,0,0,1,7835,1,64,6
5699,15,6,0,0,0,1,0,0,0,0,0,5699,1,46,2
484,6,6,0,0,0,0,0,0,0,1,0,484,1,127,14
194,8,6,0,0,1,0,0,0,0,0,0,194,1,111,3
6017,5,6,0,1,0,0,0,0,0,0,0,6017,1,160,3
7096,13,6,0,0,0,0,0,0,0,1,0,7096,0,46,2
2780,7,6,0,0,0,0,0,0,0,1,0,2780,0,169,14
6761,9,6,0,0,1,0,0,0,0,0,0,6761,0,46,2
6207,15,6,0,1,0,0,0,0,0,0,0,6207,0,46,2
7262,16,6,0,0,0,1,0,0,0,0,0,7262,1,46,2
6659,21,5,0,0,0,0,0,0,0,1,0,6659,0,267,8
5832,14,6,0,0,0,0,0,0,1,0,0,5832,1,123,14
1789,15,6,0,1,0,0,0,0,0,0,0,1789,0,177,6
7406,11,6,0,0,0,1,0,0,0,0,0,7406,1,164,3
1091,15,6,0,1,0,0,0,0,0,0,0,1091,0,46,2
2396,6,6,0,1,0,0,0,0,0,0,0,2396,1,119,3
2655,18,6,0,0,0,0,0,0,0,1,0,2655,0,46,2
1273,15,5,0,1,0,0,0,0,0,0,0,1273,0,267,8
1766,15,6,0,0,0,1,0,0,0,0,0,1766,1,171,3
123,16,6,0,0,0,0,0,0,1,0,0,123,0,152,14
3685,11,6,0,0,0,1,0,0,0,0,0,3685,0,46,6
7511,15,6,0,1,0,0,0,0,0,0,0,7511,0,180,6
2507,9,6,0,0,0,0,0,0,0,0,1,2507,1,46,2
3560,21,6,0,0,0,0,0,0,0,1,0,3560,1,46,2
5627,20,6,0,0,1,0,0,0,0,0,0,5627,0,46,2
4445,15,6,0,1,0,0,0,0,0,0,0,4445,0,197,14
6926,14,6,0,0,0,1,0,0,0,0,0,6926,1,114,14
6951,15,6,1,0,1,0,0,0,0,0,0,6951,0,171,6
3482,7,6,0,0,0,0,0,1,0,0,0,3482,0,114,6
4588,19,6,0,0,0,0,0,0,0,1,0,4588,0,46,2
259,3,6,1,0,0,0,0,1,0,0,0,259,1,217,14
214,8,6,0,0,0,0,0,0,0,1,0,214,0,164,6
2898,15,6,0,1,0,0,0,0,0,0,0,2898,0,46,2
6719,4,6,0,0,1,0,0,0,0,0,0,6719,0,186,14
2495,21,6,0,0,0,0,0,1,0,0,0,2495,1,46,2
5172,15,6,0,1,0,0,0,0,0,0,0,5172,0,169,14
3812,15,6,0,1,0,0,0,0,0,0,0,3812,0,46,2
7496,16,6,0,0,0,0,0,0,0,1,0,7496,1,78,3
5905,8,6,0,0,0,0,0,0,0,1,0,5905,1,46,2
7433,14,6,0,0,0,1,0,0,0,0,0,7433,1,78,3
2142,10,6,0,1,0,0,0,0,0,0,0,2142,1,171,3
7382,12,6,0,0,0,1,0,0,0,0,0,7382,0,46,2
6637,7,6,0,0,0,0,0,0,0,0,1,6637,1,46,2
1734,17,6,0,0,0,0,0,0,0,1,0,1734,0,130,14
4199,20,6,0,0,0,1,0,0,0,0,0,4199,1,46,2
4014,4,6,0,0,0,0,0,0,0,1,0,4014,1,164,3
4464,1,5,0,0,0,0,0,0,0,0,1,4464,1,267,8
4481,10,6,0,0,0,1,0,0,0,0,0,4481,1,32,3
5684,15,6,0,1,0,0,0,0,0,0,0,5684,0,111,2
4995,11,6,0,0,0,0,0,0,0,1,0,4995,1,46,2
7578,21,5,0,0,0,1,0,0,0,0,0,7578,0,267,9
265,7,6,0,1,0,0,0,0,0,0,0,265,1,32,3
7688,17,6,0,0,0,1,0,0,0,0,0,7688,0,46,2
4036,19,6,0,0,0,1,0,0,0,0,0,4036,0,184,6
284,10,6,0,0,0,0,0,1,0,0,0,284,1,46,2
4393,1,6,1,0,0,0,0,0,0,0,1,4393,1,46,2
1538,4,6,0,0,0,0,0,0,0,1,0,1538,0,46,2
1311,21,6,0,0,0,1,0,0,0,0,0,1311,1,46,2
4250,12,6,1,0,0,0,0,0,0,1,0,4250,1,46,2
504,15,6,0,1,0,0,0,0,0,0,0,504,0,70,6
6071,7,6,0,0,0,0,1,0,0,0,0,6071,1,182,3
6393,15,6,0,1,0,0,0,0,0,0,0,6393,0,182,14
3963,7,6,0,0,1,0,0,0,0,0,0,3963,1,46,2
1846,0,6,0,0,0,0,0,0,0,0,1,1846,0,77,2
4396,16,6,0,0,0,0,0,0,0,0,1,4396,1,46,2
1177,11,6,0,0,1,0,0,0,0,0,0,1177,1,46,2
7115,1,6,0,0,0,0,0,0,0,0,1,7115,1,222,6
1388,15,6,0,1,0,0,0,0,0,0,0,1388,0,46,2
7146,5,6,0,1,0,0,0,0,0,0,0,7146,1,87,3
2681,16,6,0,0,0,0,0,0,0,1,0,2681,1,188,3
4571,6,6,0,0,1,0,0,0,0,0,0,4571,1,46,2
7001,12,6,0,0,1,0,0,0,0,0,0,7001,1,90,3
4412,18,6,1,0,0,0,0,0,1,0,0,4412,1,46,2
7341,8,5,0,0,0,0,0,0,0,0,1,7341,0,267,8
4006,14,6,0,0,1,0,0,0,0,0,0,4006,1,46,2
1130,15,6,0,1,0,0,0,0,0,0,0,1130,0,161,6
5187,22,6,0,0,0,0,0,0,0,1,0,5187,1,46,2
1578,8,6,0,0,0,0,1,0,0,0,0,1578,1,46,2
844,7,6,0,0,0,0,1,0,0,0,0,844,0,197,14
2414,7,6,0,1,0,0,0,0,0,0,0,2414,1,46,2
2151,18,6,0,0,0,0,0,0,1,0,0,2151,0,177,14
5994,6,6,0,0,0,0,1,0,0,0,0,5994,1,46,2
7654,21,6,0,0,0,0,0,0,0,1,0,7654,1,46,3
6744,7,6,0,0,0,0,0,0,0,0,1,6744,1,46,3
7390,15,6,0,1,0,0,0,0,0,0,0,7390,0,131,14
3744,22,6,0,0,0,0,0,0,0,1,0,3744,1,46,2
1706,8,6,0,0,0,0,0,0,0,1,0,1706,1,232,3
7645,11,6,0,0,0,0,0,0,1,0,0,7645,0,46,2
5514,10,6,0,0,0,0,0,0,0,1,0,5514,0,46,2
580,6,6,0,0,0,0,0,0,0,0,1,580,0,46,2
2007,6,6,0,0,0,0,1,0,0,0,0,2007,0,46,2
8014,17,6,0,0,0,0,0,0,1,0,0,8014,1,184,14
6969,15,6,0,0,0,0,0,0,0,1,0,6969,1,46,2
7014,14,6,0,0,0,0,0,0,1,0,0,7014,0,46,2
5309,8,6,0,0,0,0,1,0,0,0,0,5309,0,46,2
3859,15,6,0,1,0,0,0,0,0,0,0,3859,0,46,2
1301,7,6,0,0,0,1,0,0,0,0,0,1301,1,46,3
5793,1,6,0,0,0,0,1,0,0,0,0,5793,0,46,2
238,15,6,0,0,0,0,0,0,1,0,0,238,1,46,2
311,15,6,0,1,0,0,0,0,0,0,0,311,0,46,2
1748,15,6,0,1,0,0,0,0,0,0,0,1748,0,169,14
2376,11,6,0,0,0,0,0,1,0,0,0,2376,0,46,2
4011,8,6,1,0,0,0,1,0,0,0,0,4011,1,171,3
7903,14,5,0,0,0,0,0,0,1,0,0,7903,0,267,4
6456,2,6,0,0,0,1,0,0,0,0,0,6456,0,46,2
454,16,6,0,0,0,1,0,0,0,0,0,454,1,46,2
4941,15,6,0,1,0,0,0,0,0,0,0,4941,0,114,14
4743,20,6,0,0,0,0,0,0,1,0,0,4743,0,46,2
6479,13,6,0,0,0,1,0,0,0,0,0,6479,0,46,2
5470,17,6,0,0,1,0,0,0,0,0,0,5470,0,46,2
3003,21,6,0,0,0,0,0,0,1,0,0,3003,1,46,2
2594,3,6,0,0,0,0,0,0,0,0,1,2594,1,16,3
3320,17,6,0,0,0,1,0,0,0,0,0,3320,0,46,2
1822,15,6,0,1,0,0,0,0,0,0,0,1822,0,46,2
2688,0,6,0,0,0,0,1,0,0,0,0,2688,1,46,3
5608,11,6,0,0,0,0,0,0,0,1,0,5608,0,114,14
7513,15,6,0,1,0,0,0,0,0,0,0,7513,0,46,2
6487,0,6,0,0,0,0,0,0,0,0,1,6487,1,46,2
5950,16,6,0,0,0,0,0,0,0,1,0,5950,1,177,6
283,4,6,0,0,0,0,0,0,0,1,0,283,1,127,3
1520,8,6,0,0,0,0,1,0,0,0,0,1520,1,46,2
1804,20,6,0,0,1,0,0,0,0,0,0,1804,1,78,3
4304,11,6,0,0,0,0,0,0,0,1,0,4304,1,46,3
6407,11,6,0,0,0,1,0,0,0,0,0,6407,0,186,14
345,16,6,0,0,0,0,0,1,0,0,0,345,1,46,2
272,15,6,0,1,0,0,0,0,0,0,0,272,0,46,6
3392,10,6,0,1,0,0,0,0,0,0,0,3392,1,204,3
8068,8,6,0,0,0,0,0,0,0,0,1,8068,0,131,14
7340,6,6,0,0,1,0,0,0,0,0,0,7340,1,46,2
490,21,6,0,0,0,1,0,0,0,0,0,490,0,46,2
6949,0,6,0,0,0,0,0,0,0,1,0,6949,0,46,2
5350,17,6,0,0,0,0,0,0,1,0,0,5350,0,46,2
103,19,5,0,0,0,0,0,0,1,0,0,103,0,267,8
4427,13,6,0,1,0,0,0,0,0,0,0,4427,1,138,14
5518,17,6,1,0,0,0,0,0,1,0,0,5518,1,46,2
5968,15,6,1,1,0,0,0,0,0,0,0,5968,0,46,2
4477,15,6,0,1,0,0,0,0,0,0,0,4477,0,46,2
2848,4,6,0,0,0,0,0,0,1,0,0,2848,1,160,3
2063,16,5,0,0,0,0,0,0,0,0,1,2063,0,267,8
2911,0,6,0,0,0,0,1,0,0,0,0,2911,0,46,2
4119,3,6,0,0,0,1,0,0,0,0,0,4119,0,46,2
1428,12,6,0,0,0,1,0,0,0,0,0,1428,1,46,2
6968,12,6,0,1,0,0,0,0,0,0,0,6968,1,95,3
3118,9,6,0,0,1,0,0,0,0,0,0,3118,1,192,3
5773,3,6,0,0,1,0,0,0,0,0,0,5773,0,46,2
7280,8,6,0,0,0,0,1,0,0,0,0,7280,1,46,3
290,14,6,0,0,0,1,0,0,0,0,0,290,1,46,2
2625,16,6,0,0,0,0,0,0,0,0,1,2625,0,122,14
6432,15,6,0,0,0,1,0,0,0,0,0,6432,1,46,2
5531,15,6,0,1,0,0,0,0,0,0,0,5531,0,123,14
5578,1,6,0,0,0,0,0,0,1,0,0,5578,1,46,2
501,6,5,0,0,1,0,0,0,0,0,0,501,0,267,8
5246,12,6,0,0,0,1,0,0,0,0,0,5246,1,114,14
7174,4,6,0,1,0,0,0,0,0,0,0,7174,1,46,2
1702,18,6,0,0,1,0,0,0,0,0,0,1702,0,46,2
7316,12,6,1,0,1,0,0,0,0,0,0,7316,1,177,14
551,8,6,0,0,0,0,1,0,0,0,0,551,0,177,14
2391,18,6,0,0,1,0,0,0,0,0,0,2391,1,127,3
707,0,6,0,0,0,1,0,0,0,0,0,707,0,46,2
5243,20,6,0,0,0,0,0,0,1,0,0,5243,1,41,6
1393,4,6,0,1,0,0,0,0,0,0,0,1393,1,46,2
680,9,6,0,0,0,0,0,0,0,0,1,680,0,46,2
1369,8,6,0,1,0,0,0,0,0,0,0,1369,1,46,3
4263,2,5,0,0,0,0,0,0,0,0,1,4263,0,267,4
2698,9,6,0,1,0,0,0,0,0,0,0,2698,1,203,3
4134,10,6,0,1,0,0,0,0,0,0,0,4134,1,46,2
1058,15,6,0,0,0,0,0,0,0,0,1,1058,0,46,2
7815,1,6,0,0,0,0,1,0,0,0,0,7815,0,46,2
5524,15,6,0,1,0,0,0,0,0,0,0,5524,0,189,14
5629,15,6,0,1,0,0,0,0,0,0,0,5629,0,46,2
2336,4,6,0,0,0,0,0,0,0,1,0,2336,0,46,2
3082,15,5,0,1,0,0,0,0,0,0,0,3082,0,267,8
5015,15,6,0,1,0,0,0,0,0,0,0,5015,0,184,6
2788,7,6,0,0,0,0,0,0,0,1,0,2788,0,46,2
3584,8,5,0,0,0,0,0,0,0,1,0,3584,1,267,9
671,15,6,0,1,0,0,0,0,0,0,0,671,0,46,2
7910,3,6,0,0,0,0,0,0,0,1,0,7910,0,46,2
527,12,6,0,0,0,0,0,0,0,1,0,527,0,46,2
5065,9,6,0,0,0,0,1,0,0,0,0,5065,0,46,2
1725,17,6,0,0,1,0,0,0,0,0,0,1725,0,177,14
2476,0,6,1,0,0,0,0,0,0,1,0,2476,0,46,2
2433,4,6,0,0,0,0,0,1,0,0,0,2433,0,46,2
4355,14,6,1,0,0,0,0,0,0,0,1,4355,1,217,14
5258,13,6,0,0,1,0,0,0,0,0,0,5258,1,38,3
1681,12,6,0,0,0,0,0,0,0,0,1,1681,1,46,2
3581,15,6,0,1,0,0,0,0,0,0,0,3581,0,46,2
7413,15,6,0,1,0,0,0,0,0,0,0,7413,0,95,3
4770,12,6,0,0,1,0,0,0,0,0,0,4770,1,46,2
1750,15,6,0,1,0,0,0,0,0,0,0,1750,0,46,6
3643,4,6,0,0,0,0,0,0,0,0,1,3643,1,59,3
4315,15,6,0,1,0,0,0,0,0,0,0,4315,0,199,14
7348,9,6,0,0,0,0,0,1,0,0,0,7348,0,169,6
5225,1,6,0,0,0,0,0,0,0,0,1,5225,1,46,2
122,16,6,0,0,0,0,0,0,0,0,1,122,0,46,2
3104,10,6,0,0,0,0,0,0,0,1,0,3104,0,46,2
327,6,6,0,0,1,0,0,0,0,0,0,327,1,46,2
91,15,5,0,1,0,0,0,0,0,0,0,91,0,267,8
